ID_GiaoTrinh,Ten_GT
5580,Nguyên lý thiết kế kiến trúc 
5581,Lý thuyết Kế toán Ngân hàng
5582,Kiến trúc nhà ở: Giáo trình đào tạo kiến trúc sư/ Nguyễn Đức Thiềm
5583,202 sơ đồ kế toán ngân hàng
5584,Bộ Tiêu chuẩn xây dựng Việt Nam (TCXNVN) 
5585,Bộ Quy chuẩn xây dựng Việt Nam (QCXDVN) 
5586,"Luật xây dựng: Sửa đổi, bổ sung năm 2020/ Bộ Xây dựng"
5587,Giáo trình phân tích hoạt động kinh doanh
5588,Luật nhà ở
5589,Luật quy hoạch đô thị hiệu lực 01 - 01 -2010
5590,Tiêu chuẩn thiết kế nhà ở cao tầng TCXDVN 323-2004.
5591,Nguyên lý thiết kế kiến trúc nội thất
5592,"Kinh tế học về Tiền, Ngân hàng và Thị trường tài chính"
5593,Lý thuyết kiến trúc
5594,Introduction to architecture
5595,Architects’data
5596,Nguyên lý nghiệp vụ Ngân hàng thương mại
5597,Thiết kế nội thất
5598,Fundamentals of commercial Banking
5599,Modern Commercial Banking
5600,Modern Commercial Banking
5601,Công nghệ sản xuất ván nhân tạo: Tập 1 (Bài giảng dành cho sinh viên ngành Chế biến lâm sản)
5602,The Principles of Banking
5603,Kiến trúc cảnh quan đô thị
5604,Pháp luật kinh tế
5605,Landscape Architecture
5606,From Concept To Form in Landscape Design
5607,Giáo trình chủ thể kinh doanh
5608,"Giáo trình pháp luật thương mại, hàng hóa và dịch vụ"
5609,Time Saver Standards for Urban Design
5610,Tài chính doanh nghiệp căn bản: Lý thuyết & Thực hành quản lý ứng dụng cho các doanh nghiệp Việt Nam
5611,Xu hướng mới kiến trúc - đô thị thế giới và Việt Nam thời hội nhập/Nguyễn Hữu Thái
5612,"Tài chính doanh nghiệp hiện đại/Trần Ngọc Thơ, Nguyễn Thị Ngọc Trang, Phan Thị Bích Nguyệt, Nguyễn Thị Liên Hoa, Nguyễn Thị Uyên Uyên"
5613,Lý thuyết tài chính tiền tệ
5614,"Giáo trình lịch sử nghệ thuật T. 2:Từ chủ nghĩa ấn tượng đến cuối thế kỷ XX/Đặng Thái Hoàng, Nguyễn Văn Đỉnh (Đồng ch.b.); Nguyễn Đình Thi,..."
5615,Kiến trúc Phương Tây
5616,"Quản trị tài chính doanh nghiệp: Hệ thống câu hỏi trắc nghiệm, bài tập và đáp án"
5617,A history of Architecture
5618,Văn hoá và kiến trúc phương Đông
5619,Lịch sử kiến trúc Việt Nam
5620,Kiến trúc cổ Việt Nam
5621,Đặc sắc đô thị phương đông:Mở đầu: Những chiều sâu văn hóa đô thị. Đô thị truyền thống Trung Quốc. Đặc sắc đô thị Nhật Bản. Kiến trúc Thái Lan và thủ đô Bangkok. Nét riêng đô thị Việt Nam/Trần Hùng
5622,"Thiết bị kỹ thuật trong kiến trúc công trình/Phạm Việt Anh, Nguyễn Lan Anh"
5623,Buiding Construction illustrated
5624,Tuyển tập Tiêu chuẩn xây dựng Việt nam
5625,Interior graphic and design standards
5626,Architectural graphic standards: 9th Ed.
5627,Interior graphic and design standards
5628,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
5629,Tiêu chuẩn xây dựng Việt Nam 276: Công trình công cộng - Nguyên tắc cơ bản để thiết kế; Có hiệu lực từ 2003
5630,Architects’ data
5631,Nguyên lý thiết kế kiến trúc công trình dân dụng
5632,Quy hoạch xây dựng và phát triển đô thị
5633,Thiết kế Kiến trúc – Dân dụng
5634,Kiến trúc công trình Công cộng
5635,"bài giảng Đồ họa ứng dụng chuyên ngành, khoa Thời trang & Du lịch"
5636,Kiến trúc nhà ở
5637,Nguyên lý thiết kế kiến trúc công trình dân dụng
5638,Nội thất kiến trúc
5639,Architects’ data
5640,Graphics
5641,Mẫu nhà dân tự xây/Viện Nghiên Cứu Kiến Trúc
5642,Architects’ handbook
5643,Visual Thinking - Tư duy hình ảnh
5644,Thiết kế kiến trúc nhà ở dân dụng
5645,Kiến trúc công trình công cộng
5646,Dữ liệu kiến trúc sư
5647,Introduction to tourism
5648,Thiết kế kiền trúc nhà ở và nhà thương mại
5649,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
5650,Ngôn ngữ và hình thức kiến trúc
5651,Architects’ Data
5652,Nguyên Lý Thiết Kế Kiến Trúc Công Trình Dân Dụng
5653,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
5654,Tiêu chuẩn xây dựng Việt Nam 276: Công trình công cộng - Nguyên tắc cơ bản để thiết kế; Có hiệu lực từ 2003
5655, Bản sắc văn hóa Việt Nam
5656,Bài giảng về Văn hóa ẩm thực
5657,Khám phá ẩm thực truyền thống Việt Nam
5658,Bài giảng môn Nguyên liệu thực phẩm
5659,Các bệnh thiếu dinh dưỡng và sức khỏe cộng đồng ở Việt Nam
5660,Kiến trúc cảnh quan đô thị
5661,Vitamin và khoáng chất
5662,Tổ chức và quản lý môi trường cảnh quan đô thị
5663,Từ những góc nhìn về kiến trúc cảnh quan đô thị
5664,Landscape architecture
5665,"How to be a Conscious eater: making food choices that are good for you, others and the planet paperback"
5666,Xu hướng mới kiến trúc - đô thị thế giới và Việt Nam thời hội nhập/Nguyễn Hữu Thái
5667,Dictionnaire Historique de l’Art des Jardins
5668,"A Pocket Guide to Sustainable Food Shopping: How to Navigate the Grocery Store, Read Labels, and Help Save the Planet Paperback"
5669,"L’art des jardins dans les pays siniss: Chine, Japon, Core, Viet Nam"
5670,Etre humain sur la terre
5671,Kiến trúc cảnh quan đô thị
5672,Tổ chức và quản lý môi trường cảnh quan đô thị
5673,Từ những góc nhìn về kiến trúc cảnh quan đô thị
5674,Landscape architecture
5675,Xu hướng mới kiến trúc - đô thị thế giới và Việt Nam thời hội nhập/Nguyễn Hữu Thái
5676,Dictionnaire Historique de l’Art des Jardins
5677," L’art des jardins dans les pays siniss: Chine, Japon, Core, Viet Nam"
5678,Etre humain sur la terre
5679,Bài giảng Nghiệp vụ Bếp
5680,Bài giảng Nghiệp vụ Bếp
5681,Giáo trình trắc địa/ Phạm Văn Chuyên
5682,Hướng dẫn thực hành trắc địa đại cương/Phạm Văn Chuyên
5683,Trắc địa xây dựng thực hành/Vũ Thặng
5684,"Kỹ thuật thi công/ Lê Khánh Toàn, Phan Quang Vinh (ch.b); Đặng Hưng Cầu, Đặng Công Thuật, Đinh Thị Như Thảo"
5685,Sổ tay Trắc địa công trình
5686,Nướng sao cho không cháy
5687,"TCVN 9377-2:2012, Công tác hoàn thiện trong xây dựng – Thi công và nghiệm thu – Phần 2: Công tác trát trong xây dựng"
5688,Nguyên lý thiết kế kiến trúc nhà dân dụng
5689,Nội thất kiến trúc
5690,Architects’ Data
5691,Luật xây dựng/ Bộ Xây dựng
5692,Kiến trúc cảnh quan
5693,Food Chemistry
5694,Giáo trình Nhiếp ảnh: Tài liệu lưu hành nội bộ 
5695,Tự học chụp ảnh
5696,Đường vào nghệ thuật nhiếp ảnh: Tập 1 
5697,Đường vào nghệ thuật nhiếp ảnh: Tập 2
5698,150 Workouts For Student Photographers 
5699,Basics Creative Photography: Design Principles 
5700,Complete Digital Photography 
5701,Architect's data
5702,Patternmaking for jacket design
5703,Fashion Sketch
5704,Pattern Magic
5705,The art of fashion draping
5706,Flat pattern cutting and modelling for fashion/Helen Stanley
5707,Jiating Gouzhi Xinkuan
5708,Architectural Inspiration in Fashion Design
5709,Research: Seamless Fashion Creation
5710,Bài giảng môn Thiết kế trang phục thể thao
5711,Giáo trình luật ngân hàng Việt Nam
5712,Bài giảng Thiết kế thời trang căn bản
5713,Giáo trình Luật dân sự Việt Nam - tập 1
5714,The Theory of Fashion Design
5715,Giáo trình những quy định chung về Luật dân sự
5716,Fashion source: Techincal Design
5717,Fashion Sketch
5718,Tủ sách các nhà thiết kế
5719,"Giáo trình Pháp luật về tài sản, quyền sở hữu và thừa kế"
5720,Pháp luật thừa kế ở Việt Nam nhận thức và áp dụng
5721,"Luật thừa kế Việt Nam, Bản án và Bình luận án ( tập 1 và tập 2)"
5722,The dressmaker’s technique bibe: A complete guide to fashion sewing
5723,Giáo trình Luật Dân sự Việt Nam -tập 2
5724,Giáo trình pháp luật hợp đồng và bồi thường thiệt hại ngoài hợp đồng
5725,The dressmaker’s technique bibe: A complete guide to fashion sewing
5726,"Luật hợp đồng Việt Nam, Bản án và Bình luận bản án (tập 1 và tập 2)"
5727,"Luật bồi thường thiệt hại ngoài hợp đồng Việt Nam, Bản án và Bình luận bản án (tập 1 và tập 2)"
5728,Pattern Making for Fashion Design 
5729,Giáo trình thiết kế trang phục 1
5730,Tài sản thế chấp và xử lý tài sản thế chấp theo quy định của Bộ luật Dân sự
5731,Thiết kế trang phục nữ căn bản
5732,Pattern Making for Fashion Design
5733,Giáo trình Luật hình sự Việt Nam - phần chung
5734,Giáo trình thiết kế trang phục 1
5735,Thiết kế trang phục nữ căn bản
5736,The Dressmaker’s Teachnique Bible
5737,Giáo trình Luật hình sự Việt Nam- phần chung
5738,Bình luận khoa học Bộ luật hình sự
5739,Guide to producing a fashion show
5740,Giáo trình Luật hình sự Việt Nam - phần chung
5741,Giáo trình Luật hình sự Việt Nam- phần chung
5742,Bình luận khoa học Bộ luật hình sự
5743,Bài giảng Trang trí hoa
5744,Sách dạy trang điểm
5745,The make up manual = Trang điểm tự nhiên
5746,Art & Make up
5747,Giáo trình luật môi trường
5748,Skincare cho cô nàng bận rộn
5749,Chăm sóc thẩm mỹ da
5750,"Giáo trình Luật Dân sự 1, 2"
5751,Dưỡng da toàn thư
5752,Nguyên liệu dệt
5753,Nguyên phụ liệu may
5754,Giáo trình luật ngân hàng Việt Nam
5755,Quá trình hoàn tất vải 
5756,Nghiệp vụ hành chính văn phòng 
5757,Fashion Flats and Technical Drawing: Pck Spi Pa edition
5758,"Kỹ thuật soạn thảo và quản lý văn bản / Trần Thị Thu Hương, Phạm Thanh Dũng, Mang Văn Thới"
5759,Công tác tổ chức văn phòng và soạn thảo văn bản/Lê Dung
5760,Quản Trị Hành Chính văn Phòng
5761,Trang trí hoa
5762,Flats: Technical Drawing for Fashion : 2nd Ed.
5763,Sách dạy trang điểm
5764,Fashion sketch book: 2nd Ed. 
5765,How to draw fashion figure: Essential figure drawing techniques for women’s wear designers
5766,Fashion Sketchbook Figure Template: 430 Large Female Figure Template for Easily Sketching Your Fashion Design Styles and Building Your Portfolio
5767,Giáo trình Kế toán quản trị
5768,Phương pháp vẽ người mẫu trong thiết kế thời trang
5769,Phương pháp vẽ thiết kế thời trang/Trâu Hải Lam; Dịch giả: Anh Vũ
5770,The make up manual – Trang điểm tự nhiên
5771,Bài giảng Kỹ thuật xử lý chất liệu
5772,Giáo trình Đầu tư quốc tế
5773,Art & Make up
5774,The art of manipulating fabric/Colette Wolff
5775,"Nghề thêu rua/Thái Văn Bôn, Nguyễn Thị Hạnh "
5776,Promoting and Managing International Investment: Towards an Integrated Policy Approach
5777,Kỹ thuật đan móc
5778,Hospitality Information Technology.
5779,Kỹ thuật đan móc len sợi: Thực hành đan móc len sợi 
5780,Đan móc thời trang 
5781,Selling and Sales Management: 8th edition
5782,Sashiko Traditional Hand Stitching
5783,Beginner’s Guide to Machine Embroidered Landscapes
5784,The Embroidery Stitch Bible
5785,Giao dịch và đàm phán kinh doanh
5786,Long-Arm Machine Quilting
5787,"Event planning and management: principle, planning and practice"
5788,The Ultimate Quilting Book
5789,The Fabric Design Book
5790,Bài giảng Nhập môn ngành QLCN – Khoa Kinh tế
5791,International Legal English (A course for classroom or self-study use)
5792,Professional English in Use Law
5793,English for Law in Higher Education Studies
5794,English for Legal Professionals
5795,International Legal English (A course for classroom or self-study use)
5796,Professional English in Use Law
5797,English for Law in Higher Education Studies
5798,English for Legal Professionals
5799,Market Leader - Business Law
5800,English for Garment Technology: Textbook in HCMUTE
5801,English for Garment Technology and Fashion 
5802,Công nghiệp thời trang
5803,Giáo trình công nghệ sản xuất may:Giáo trình dùng cho sinh viên ngành Công nghệ may/Trần Thanh Hương
5804,Giáo trình Luật thương mại quốc tế
5805,Pháp luật kinh tế
5806,Giáo trình chủ thể kinh doanh
5807,"Giáo trình pháp luật thương mại, hàng hóa và dịch vụ"
5808,Luật hành chính Việt Nam
5809,Giáo trình luật hành chính Việt Nam
5810,Luật xử lí vi phạm hành chính
5811,Luật ban hành văn bản quy phạm pháp luật
5812,Luật khiếu nại 
5813,Luật tố cáo
5814,"Luật cán bộ công chức, viên chức "
5815,Giáo trình Luật So sánh
5816,Chuẩn bị sản xuất may
5817,Những hệ thống pháp luật chính trong thế giới đương đại
5818,The Fashion System
5819,The Fairchild Dictionary of Fashion: 3rd Ed.
5820,Giáo trình luật tố tụng hình sự Việt Nam
5821,Fashion Designer Survival Guide: Start and Run Your Own Fashion Business: Rev. and expanded ed
5822,Giáo trình Luật  tố tụng hình sự Việt Nam 
5823,Merchandising of Fashion Products
5824,Designing Clothes : Culture and Organization of the Fashion Industry
5825,Giáo trình luật tố tụng dân sự Việt Nam
5826,Giáo trình luật tố tụng dân sự Việt Nam
5827,Fashion Supply Chain Management : Industry and Business Analysis
5828,Fashion Sketch
5829,"Giáo trình Luật thương mại Việt Nam, tập 1, tập 2"
5830,Pattern Magic
5831,Giáo trình Luật Thương mại Việt Nam (Tập 2)
5832,The art of fashion draping
5833,Flat pattern cutting and modelling for fashion
5834,"Giáo trình Công pháp quốc tế, (quyển 1,2)"
5835,Giáo trình Luật quốc tế
5836,Giáo trình Luật quốc tế
5837,Fabric dyeing for beginners
5838,Giáo trình tư pháp quốc tế
5839,Jiating Gouzhi Xinkuan
5840,The Fabric & Yarn Dyer’s Handbook
5841,Giáo trình tư pháp quốc tế
5842,Giáo trình tư pháp quốc tế
5843,Architectural Inspiration in Fashion Design
5844,Research: Seamless Fashion Creation
5845,Giáo trình hình họa học phần 4
5846,Adobe In Design Classroom in a Book
5847,Typographic Sytems
5848,Giáo trình Luật thương mại quốc tế
5849,Thinking With Type
5850,"Tổ chức nội dung và thiết kế, trình bày báo in"
5851,Pháp luật kinh tế
5852,Tài liệu học tập Lịch sử trang phục 1
5853,Fashion – The definitive History of costume and style 
5854,Ngàn năm áo mũ 
5855,Giáo trình mỹ thuật trang phục:Sách dùng cho các trường đào tạo hệ Trung học chuyên nghiệp - Cao đẳng - Đại học/Trần Thủy Bình
5856,Clothing technique
5857,Giáo trình chủ thể kinh doanh
5858,What people wore when 
5859,100 Dress The Costume Institute 
5860,Ngàn năm áo mũ 
5861,Clothing technique
5862,What people wore when 
5863,100 Dress The Costume Institute 
5864,Giáo trình Luật Lao động
5865,Giáo trình Luật đất đai
5866,Giáo trình Luật đất đai
5867,Adobe Illustrator Classroom in a Book
5868,Flats: Technical drawing for fashion
5869,Adobe Illustrator for Fashion Design
5870,Photoshop and Illustrator for Fashion and Textile Design
5871,Digital fashion Illustration with Photoshop and Illustrator
5872,Fashion Illustrator
5873,Giáo trình Kỹ thuật soạn thảo văn bản
5874,Giáo trình Kỹ thuật soạn thảo văn bản
5875,Giáo trình Kỹ năng soạn thảo văn bản hành chính thông dụng
5876,Giáo trình xây dựng văn bản pháp luật
5877,Luật Ban hành văn bản quy phạm pháp luật hiện hành 
5878,Giáo trình Lý luận và pháp luật về quyền con người
5879,Giáo dục quyền con người: Những vấn đề lý luận và thực tiễn
5880,Các văn kiện quốc tế về quyền con người
5881, Giáo trình Luật Dân sự Việt Nam -tập 2
5882,Giáo trình Luật dân sự -tập 2
5883,Giáo trình pháp luật Hợp Đồng và bồi thường thiệt hại ngoài Hợp Đồng
5884,"Luật bồi thường thiệt hại ngoài Hợp đồng tại Việt Nam, Bản án và Bình luận án"
5885,Pháp luật về Hợp đồng trong thương mại và đầu tư
